,answer_start,answer,title,context,question
774,508,o melhor tratamento da ideia,MONOGRAFIA,"Segundo o dicionário Aurélio, a monografia é o estudo minucioso a fim de esgotar determinado tema relativamente restrito. Outra definição, a partir do exposto por Umberto Eco, por exemplo, em como se faz uma monografia se refere a textos de trinta a duzentas páginas redigidos durante uma disciplina ou curso por uma ou várias pessoas, sobre um tema referido aos estudos nos quais deve se aprofundar. De acordo com seus propósitos, a monografia é construída a partir de inúmeras regras que visam basicamente o melhor tratamento da ideia ou assunto tratado assim como também gerar uma certa homogeneidade em relação à metodologia utilizada para sua criação. Esta se baseia a partir de fatos ou ainda conceitos, devendo-se fundamentar o assunto de modo a que se obtenha uma coerência e relevância científica ou filosófica. Para tanto, a monografia necessita ser elaborada a partir do embasamento existente em bibliografias, que irão fundamentá-la ou ainda a partir de resultados práticos de pesquisa científica, como um modo de apresentação, racionalização e discussão desses métodos.",O que as inúmeras regras da monografia visam?
775,470,inúmeras regras que visam basicamente o melhor tratamento da ideia,MONOGRAFIA,"Segundo o dicionário Aurélio, a monografia é o estudo minucioso a fim de esgotar determinado tema relativamente restrito. Outra definição, a partir do exposto por Umberto Eco, por exemplo, em como se faz uma monografia se refere a textos de trinta a duzentas páginas redigidos durante uma disciplina ou curso por uma ou várias pessoas, sobre um tema referido aos estudos nos quais deve se aprofundar. De acordo com seus propósitos, a monografia é construída a partir de inúmeras regras que visam basicamente o melhor tratamento da ideia ou assunto tratado assim como também gerar uma certa homogeneidade em relação à metodologia utilizada para sua criação. Esta se baseia a partir de fatos ou ainda conceitos, devendo-se fundamentar o assunto de modo a que se obtenha uma coerência e relevância científica ou filosófica. Para tanto, a monografia necessita ser elaborada a partir do embasamento existente em bibliografias, que irão fundamentá-la ou ainda a partir de resultados práticos de pesquisa científica, como um modo de apresentação, racionalização e discussão desses métodos.",A monografia é construída a partir do quê?
776,45,"ciência, arte, técnica ou outros conhecimentos",PROFESSOR,"Professor ou docente é uma pessoa que ensina ciência, arte, técnica ou outros conhecimentos. Para o exercício dessa profissão, requer-se qualificações acadêmicas e pedagógicas, para que consiga transmitir/ensinar a matéria de estudo da melhor forma possível ao aluno. É uma das profissões mais importantes, tendo em vista que as demais, na sua maioria, dependem dela. Já Platão, na sua obra A República, alertava para a importância do papel do professor na formação do cidadão. O Dia Mundial dos Professores celebra-se a 5 de Outubro. No Brasil, o Dia do Professor é dez dias depois, em 15 de Outubro.",O que pode ensinar um professor?
777,137,qualificações acadêmicas e pedagógicas,PROFESSOR,"Professor ou docente é uma pessoa que ensina ciência, arte, técnica ou outros conhecimentos. Para o exercício dessa profissão, requer-se qualificações acadêmicas e pedagógicas, para que consiga transmitir/ensinar a matéria de estudo da melhor forma possível ao aluno. É uma das profissões mais importantes, tendo em vista que as demais, na sua maioria, dependem dela. Já Platão, na sua obra A República, alertava para a importância do papel do professor na formação do cidadão. O Dia Mundial dos Professores celebra-se a 5 de Outubro. No Brasil, o Dia do Professor é dez dias depois, em 15 de Outubro.",O que um professor precisa para exercer a profissão?
778,177,para que consiga transmitir/ensinar a matéria de estudo da melhor forma possível ao aluno,PROFESSOR,"Professor ou docente é uma pessoa que ensina ciência, arte, técnica ou outros conhecimentos. Para o exercício dessa profissão, requer-se qualificações acadêmicas e pedagógicas, para que consiga transmitir/ensinar a matéria de estudo da melhor forma possível ao aluno. É uma das profissões mais importantes, tendo em vista que as demais, na sua maioria, dependem dela. Já Platão, na sua obra A República, alertava para a importância do papel do professor na formação do cidadão. O Dia Mundial dos Professores celebra-se a 5 de Outubro. No Brasil, o Dia do Professor é dez dias depois, em 15 de Outubro.",Por que é necessário que um professor tenha qualificações acadêmicas e pedagógicas?
779,391,A República,PROFESSOR,"Professor ou docente é uma pessoa que ensina ciência, arte, técnica ou outros conhecimentos. Para o exercício dessa profissão, requer-se qualificações acadêmicas e pedagógicas, para que consiga transmitir/ensinar a matéria de estudo da melhor forma possível ao aluno. É uma das profissões mais importantes, tendo em vista que as demais, na sua maioria, dependem dela. Já Platão, na sua obra A República, alertava para a importância do papel do professor na formação do cidadão. O Dia Mundial dos Professores celebra-se a 5 de Outubro. No Brasil, o Dia do Professor é dez dias depois, em 15 de Outubro.",Qual obra alertava para a importância do papel do professor na formação do cidadão?
780,521,5 de Outubro,PROFESSOR,"Professor ou docente é uma pessoa que ensina ciência, arte, técnica ou outros conhecimentos. Para o exercício dessa profissão, requer-se qualificações acadêmicas e pedagógicas, para que consiga transmitir/ensinar a matéria de estudo da melhor forma possível ao aluno. É uma das profissões mais importantes, tendo em vista que as demais, na sua maioria, dependem dela. Já Platão, na sua obra A República, alertava para a importância do papel do professor na formação do cidadão. O Dia Mundial dos Professores celebra-se a 5 de Outubro. No Brasil, o Dia do Professor é dez dias depois, em 15 de Outubro.",Qual o dia mundial dos professores?
781,11,professor,PROFESSOR,"No Brasil, professor é o profissional que ministra aulas ou cursos em todos os níveis educacionais, a saber: Educação infantil, Ensino fundamental, Ensino médio e Ensino superior, e a Educação profissional. Em 15 de outubro comemora-se o Dia do Professor. Em Portugal, o estatuto de docente é definido pelo Ministério da Educação, responsável pela política geral de educação. Por todo o País, existem vários sindicatos de professores, sendo que a maior federação sindical docente do país é a Federação Nacional dos Professores (FENPROF). Na carreira académica (universitária), a progressão é Professor Auxiliar, Professor Associado e Professor Catedrático. ",Quem é profissional que ministra aulas ou cursos em todos os níveis educacionais no Brasil?
782,109,"Educação infantil, Ensino fundamental, Ensino médio e Ensino superior, e a Educação profissional",PROFESSOR,"No Brasil, professor é o profissional que ministra aulas ou cursos em todos os níveis educacionais, a saber: Educação infantil, Ensino fundamental, Ensino médio e Ensino superior, e a Educação profissional. Em 15 de outubro comemora-se o Dia do Professor. Em Portugal, o estatuto de docente é definido pelo Ministério da Educação, responsável pela política geral de educação. Por todo o País, existem vários sindicatos de professores, sendo que a maior federação sindical docente do país é a Federação Nacional dos Professores (FENPROF). Na carreira académica (universitária), a progressão é Professor Auxiliar, Professor Associado e Professor Catedrático. ",Quais são os níveis educacionais?
783,348,política geral de educação,PROFESSOR,"No Brasil, professor é o profissional que ministra aulas ou cursos em todos os níveis educacionais, a saber: Educação infantil, Ensino fundamental, Ensino médio e Ensino superior, e a Educação profissional. Em 15 de outubro comemora-se o Dia do Professor. Em Portugal, o estatuto de docente é definido pelo Ministério da Educação, responsável pela política geral de educação. Por todo o País, existem vários sindicatos de professores, sendo que a maior federação sindical docente do país é a Federação Nacional dos Professores (FENPROF). Na carreira académica (universitária), a progressão é Professor Auxiliar, Professor Associado e Professor Catedrático. ",Pelo que é responsável o ministério da educação em Portugal?
784,492,Federação Nacional dos Professores,PROFESSOR,"No Brasil, professor é o profissional que ministra aulas ou cursos em todos os níveis educacionais, a saber: Educação infantil, Ensino fundamental, Ensino médio e Ensino superior, e a Educação profissional. Em 15 de outubro comemora-se o Dia do Professor. Em Portugal, o estatuto de docente é definido pelo Ministério da Educação, responsável pela política geral de educação. Por todo o País, existem vários sindicatos de professores, sendo que a maior federação sindical docente do país é a Federação Nacional dos Professores (FENPROF). Na carreira académica (universitária), a progressão é Professor Auxiliar, Professor Associado e Professor Catedrático. ",Qual a maior federação sindical docente de Portugal?
785,59,indivíduos que ministram aulas em instituições de ensino superior,PROFESSOR,"Nos Estados Unidos, o termo Professor é reservado apenas a indivíduos que ministram aulas em instituições de ensino superior (college ou university). Professores do ensino fundamental ou médio são denominados Teachers. Além do ensino propriamente dito, Professors nas universidades estadunidenses dedicam-se principalmente a atividades de pesquisa, incluindo a orientação de alunos de pós-graduação. Em geral, o grau acadêmico de doutor (Ph.D. ou equivalente) é exigido para ingresso na carreira de professor nas universidades estadunidenses no nível inicial de Professor Assistente (Assistant Professor). Após alguns anos, um Professor Assistente pode ser promovido a Professor Associado (Associate Professor) e, posteriormente, a Professor Pleno (Full Professor, ou simplesmente Professor). Um pequeno número de professores plenos que se destacam pelas suas atividades de pesquisa são nomeados Distinguished Professors (ou Endowed Professors), quer isto dizer que passam a deter uma cátedra pessoal (personal chair) designada por um nome específico (normalmente o nome do patrocinador, pessoa física ou jurídica, que financiou/financia a cátedra).",A quem é reservado o título de professor no Estados Unidos?
786,126,college ou university,PROFESSOR,"Nos Estados Unidos, o termo Professor é reservado apenas a indivíduos que ministram aulas em instituições de ensino superior (college ou university). Professores do ensino fundamental ou médio são denominados Teachers. Além do ensino propriamente dito, Professors nas universidades estadunidenses dedicam-se principalmente a atividades de pesquisa, incluindo a orientação de alunos de pós-graduação. Em geral, o grau acadêmico de doutor (Ph.D. ou equivalente) é exigido para ingresso na carreira de professor nas universidades estadunidenses no nível inicial de Professor Assistente (Assistant Professor). Após alguns anos, um Professor Assistente pode ser promovido a Professor Associado (Associate Professor) e, posteriormente, a Professor Pleno (Full Professor, ou simplesmente Professor). Um pequeno número de professores plenos que se destacam pelas suas atividades de pesquisa são nomeados Distinguished Professors (ou Endowed Professors), quer isto dizer que passam a deter uma cátedra pessoal (personal chair) designada por um nome específico (normalmente o nome do patrocinador, pessoa física ou jurídica, que financiou/financia a cátedra).",Onde uma pessoa deve ministrar aula para ser considerada professor nos Estados Unidos?
787,209,Teachers,PROFESSOR,"Nos Estados Unidos, o termo Professor é reservado apenas a indivíduos que ministram aulas em instituições de ensino superior (college ou university). Professores do ensino fundamental ou médio são denominados Teachers. Além do ensino propriamente dito, Professors nas universidades estadunidenses dedicam-se principalmente a atividades de pesquisa, incluindo a orientação de alunos de pós-graduação. Em geral, o grau acadêmico de doutor (Ph.D. ou equivalente) é exigido para ingresso na carreira de professor nas universidades estadunidenses no nível inicial de Professor Assistente (Assistant Professor). Após alguns anos, um Professor Assistente pode ser promovido a Professor Associado (Associate Professor) e, posteriormente, a Professor Pleno (Full Professor, ou simplesmente Professor). Um pequeno número de professores plenos que se destacam pelas suas atividades de pesquisa são nomeados Distinguished Professors (ou Endowed Professors), quer isto dizer que passam a deter uma cátedra pessoal (personal chair) designada por um nome específico (normalmente o nome do patrocinador, pessoa física ou jurídica, que financiou/financia a cátedra).",Como são chamados os professores de ensino fundamental ou médio nos EUA?
788,325,atividades de pesquisa,PROFESSOR,"Nos Estados Unidos, o termo Professor é reservado apenas a indivíduos que ministram aulas em instituições de ensino superior (college ou university). Professores do ensino fundamental ou médio são denominados Teachers. Além do ensino propriamente dito, Professors nas universidades estadunidenses dedicam-se principalmente a atividades de pesquisa, incluindo a orientação de alunos de pós-graduação. Em geral, o grau acadêmico de doutor (Ph.D. ou equivalente) é exigido para ingresso na carreira de professor nas universidades estadunidenses no nível inicial de Professor Assistente (Assistant Professor). Após alguns anos, um Professor Assistente pode ser promovido a Professor Associado (Associate Professor) e, posteriormente, a Professor Pleno (Full Professor, ou simplesmente Professor). Um pequeno número de professores plenos que se destacam pelas suas atividades de pesquisa são nomeados Distinguished Professors (ou Endowed Professors), quer isto dizer que passam a deter uma cátedra pessoal (personal chair) designada por um nome específico (normalmente o nome do patrocinador, pessoa física ou jurídica, que financiou/financia a cátedra).",Qual a principal atividade dos professores nos EUA?
789,438,Ph.D. ou equivalente,PROFESSOR,"Nos Estados Unidos, o termo Professor é reservado apenas a indivíduos que ministram aulas em instituições de ensino superior (college ou university). Professores do ensino fundamental ou médio são denominados Teachers. Além do ensino propriamente dito, Professors nas universidades estadunidenses dedicam-se principalmente a atividades de pesquisa, incluindo a orientação de alunos de pós-graduação. Em geral, o grau acadêmico de doutor (Ph.D. ou equivalente) é exigido para ingresso na carreira de professor nas universidades estadunidenses no nível inicial de Professor Assistente (Assistant Professor). Após alguns anos, um Professor Assistente pode ser promovido a Professor Associado (Associate Professor) e, posteriormente, a Professor Pleno (Full Professor, ou simplesmente Professor). Um pequeno número de professores plenos que se destacam pelas suas atividades de pesquisa são nomeados Distinguished Professors (ou Endowed Professors), quer isto dizer que passam a deter uma cátedra pessoal (personal chair) designada por um nome específico (normalmente o nome do patrocinador, pessoa física ou jurídica, que financiou/financia a cátedra).",Qual o grau acadêmico exigido para o ingresso na carreira de professor?
790,814,professores plenos que se destacam pelas suas atividades de pesquisa,PROFESSOR,"Nos Estados Unidos, o termo Professor é reservado apenas a indivíduos que ministram aulas em instituições de ensino superior (college ou university). Professores do ensino fundamental ou médio são denominados Teachers. Além do ensino propriamente dito, Professors nas universidades estadunidenses dedicam-se principalmente a atividades de pesquisa, incluindo a orientação de alunos de pós-graduação. Em geral, o grau acadêmico de doutor (Ph.D. ou equivalente) é exigido para ingresso na carreira de professor nas universidades estadunidenses no nível inicial de Professor Assistente (Assistant Professor). Após alguns anos, um Professor Assistente pode ser promovido a Professor Associado (Associate Professor) e, posteriormente, a Professor Pleno (Full Professor, ou simplesmente Professor). Um pequeno número de professores plenos que se destacam pelas suas atividades de pesquisa são nomeados Distinguished Professors (ou Endowed Professors), quer isto dizer que passam a deter uma cátedra pessoal (personal chair) designada por um nome específico (normalmente o nome do patrocinador, pessoa física ou jurídica, que financiou/financia a cátedra).",Qual professores possuem uma cátedra pessoal?
791,297,Lecturer,PROFESSOR,"No Reino Unido, o uso do título Professor é ainda mais restrito do que nos Estados Unidos, sendo reservado apenas a docentes seniores em universidades. O nível inicial da carreira acadêmica em universidades britânicas, aberto normalmente a indivíduos que já detenham o grau de doutor, é designado Lecturer. Seguem-se os níveis de Senior Lecturer, Reader e, finalmente, Professor, este último atingido apenas por um número muito pequeno de indivíduos que normalmente são chefes de departamentos acadêmicos ou detêm uma cátedra pessoal. Grosso modo, Lecturers no sistema britânico seriam equivalentes a Assistant Professors no sistema estadunidense, enquanto o título de Reader seria equivalente a Associate Professor ou Professor nos Estados Unidos. O título de Professor propriamente dito no Reino Unido seria por sua vez comparável a um Distinguished Professor ou University/Institute Professor nos Estados Unidos. Como nos Estados Unidos, professores do ensino fundamental e médio no Reino Unido são denominados teachers, nunca professors.",Como é chamado o iniciante na carreira acadêmica nas universidades britânicas?
792,470,chefes de departamentos acadêmicos,PROFESSOR,"No Reino Unido, o uso do título Professor é ainda mais restrito do que nos Estados Unidos, sendo reservado apenas a docentes seniores em universidades. O nível inicial da carreira acadêmica em universidades britânicas, aberto normalmente a indivíduos que já detenham o grau de doutor, é designado Lecturer. Seguem-se os níveis de Senior Lecturer, Reader e, finalmente, Professor, este último atingido apenas por um número muito pequeno de indivíduos que normalmente são chefes de departamentos acadêmicos ou detêm uma cátedra pessoal. Grosso modo, Lecturers no sistema britânico seriam equivalentes a Assistant Professors no sistema estadunidense, enquanto o título de Reader seria equivalente a Associate Professor ou Professor nos Estados Unidos. O título de Professor propriamente dito no Reino Unido seria por sua vez comparável a um Distinguished Professor ou University/Institute Professor nos Estados Unidos. Como nos Estados Unidos, professores do ensino fundamental e médio no Reino Unido são denominados teachers, nunca professors.",O que os professors no Reino Unido geralmente são?
793,601,Assistant Professors,PROFESSOR,"No Reino Unido, o uso do título Professor é ainda mais restrito do que nos Estados Unidos, sendo reservado apenas a docentes seniores em universidades. O nível inicial da carreira acadêmica em universidades britânicas, aberto normalmente a indivíduos que já detenham o grau de doutor, é designado Lecturer. Seguem-se os níveis de Senior Lecturer, Reader e, finalmente, Professor, este último atingido apenas por um número muito pequeno de indivíduos que normalmente são chefes de departamentos acadêmicos ou detêm uma cátedra pessoal. Grosso modo, Lecturers no sistema britânico seriam equivalentes a Assistant Professors no sistema estadunidense, enquanto o título de Reader seria equivalente a Associate Professor ou Professor nos Estados Unidos. O título de Professor propriamente dito no Reino Unido seria por sua vez comparável a um Distinguished Professor ou University/Institute Professor nos Estados Unidos. Como nos Estados Unidos, professores do ensino fundamental e médio no Reino Unido são denominados teachers, nunca professors.",Lecturers são equivalentes ao que nos EUA?
794,293,o candidato passe também pelo processo de Habilitação,PROFESSOR,"Em vários países da Europa, por exemplo, França e Alemanha, o título de professor é também reservado, nas universidades, apenas a docentes seniores. Ao contrário do que acontece nos países de língua inglesa porém, a promoção ao nível de Professor requer que, além do grau acadêmico de doutor, o candidato passe também pelo processo de Habilitação (semelhante à antiga Livre-docência no Brasil), que normalmente exige a submissão de uma segunda tese (monográfica ou cumulativa) e uma aula pública ministrada perante uma banca de especialistas. Em geral, são necessários vários anos de experiência profissional ou acadêmica após a conclusão do doutoramento para que um indivíduo se qualifique a obter uma Habilitação.",Qual a exigência para a promoção ao nível de professor na Alemanha?
795,569,vários anos de experiência profissional ou acadêmica,PROFESSOR,"Em vários países da Europa, por exemplo, França e Alemanha, o título de professor é também reservado, nas universidades, apenas a docentes seniores. Ao contrário do que acontece nos países de língua inglesa porém, a promoção ao nível de Professor requer que, além do grau acadêmico de doutor, o candidato passe também pelo processo de Habilitação (semelhante à antiga Livre-docência no Brasil), que normalmente exige a submissão de uma segunda tese (monográfica ou cumulativa) e uma aula pública ministrada perante uma banca de especialistas. Em geral, são necessários vários anos de experiência profissional ou acadêmica após a conclusão do doutoramento para que um indivíduo se qualifique a obter uma Habilitação.",O que é necessário para que um indivíduo se qualifique para obter a habilitação de professor nos países europeus?
796,103,Habilitação,PROFESSOR,"Membros do corpo docente de uma universidade que possuem o grau de doutor, mas não passaram ainda pela Habilitação, são normalmente designados Maître de conférences (""mestre de conferências"") na França, e wissenschaftlicher Assistent (""assistente científico"") ou akademischer Rat (""conselheiro acadêmico"") na Alemanha, não usando portanto a designação de ""professores"". Alguns estados alemães introduziram entretanto recentemente a posição de Junior professor, equivalente ao Assistant Professor nos Estados Unidos, e prescindindo da necessidade de Habilitação.",Pelo que passam os membros do corpo docente antes de serem designados Maître de conférences?
797,476,Assistant Professor,PROFESSOR,"Membros do corpo docente de uma universidade que possuem o grau de doutor, mas não passaram ainda pela Habilitação, são normalmente designados Maître de conférences (""mestre de conferências"") na França, e wissenschaftlicher Assistent (""assistente científico"") ou akademischer Rat (""conselheiro acadêmico"") na Alemanha, não usando portanto a designação de ""professores"". Alguns estados alemães introduziram entretanto recentemente a posição de Junior professor, equivalente ao Assistant Professor nos Estados Unidos, e prescindindo da necessidade de Habilitação.",Junior professor é equivalente ao que nos EUA?
798,69,1987,HISTORIA_DA_FACOM,"A área de Ciência da Computação na UFMS teve seu ponto de partida em 1987, com a implantação do Curso de Bacharelado em Ciência da Computação, no então Departamento de Matemática da UFMS. Os pioneiros dessa implantação foram os Professores Edson Norberto Cáceres e Sergio Roberto de Freitas. Com a implantação do curso, mais professores da área foram contratados e, com o crescimento do grupo, o Departamento de Computação e Estatística (DCT) da Universidade Federal de Mato Grosso do Sul (UFMS) foi criado no mês de outubro do ano 1992, como resultado de uma subdivisão do então Departamento de Matemática da UFMS.",Quando foi implantado o curso de Ciência da Computação na UFMS?
799,240,Edson Norberto Cáceres e Sergio Roberto de Freitas,HISTORIA_DA_FACOM,"A área de Ciência da Computação na UFMS teve seu ponto de partida em 1987, com a implantação do Curso de Bacharelado em Ciência da Computação, no então Departamento de Matemática da UFMS. Os pioneiros dessa implantação foram os Professores Edson Norberto Cáceres e Sergio Roberto de Freitas. Com a implantação do curso, mais professores da área foram contratados e, com o crescimento do grupo, o Departamento de Computação e Estatística (DCT) da Universidade Federal de Mato Grosso do Sul (UFMS) foi criado no mês de outubro do ano 1992, como resultado de uma subdivisão do então Departamento de Matemática da UFMS.",Quem foram os pioneiros da ciência da computação na UFMS?
800,320,mais professores da área foram contratados,HISTORIA_DA_FACOM,"A área de Ciência da Computação na UFMS teve seu ponto de partida em 1987, com a implantação do Curso de Bacharelado em Ciência da Computação, no então Departamento de Matemática da UFMS. Os pioneiros dessa implantação foram os Professores Edson Norberto Cáceres e Sergio Roberto de Freitas. Com a implantação do curso, mais professores da área foram contratados e, com o crescimento do grupo, o Departamento de Computação e Estatística (DCT) da Universidade Federal de Mato Grosso do Sul (UFMS) foi criado no mês de outubro do ano 1992, como resultado de uma subdivisão do então Departamento de Matemática da UFMS.",O que ocorreu com a implantação do curso?
801,507,no mês de outubro do ano 1992,HISTORIA_DA_FACOM,"A área de Ciência da Computação na UFMS teve seu ponto de partida em 1987, com a implantação do Curso de Bacharelado em Ciência da Computação, no então Departamento de Matemática da UFMS. Os pioneiros dessa implantação foram os Professores Edson Norberto Cáceres e Sergio Roberto de Freitas. Com a implantação do curso, mais professores da área foram contratados e, com o crescimento do grupo, o Departamento de Computação e Estatística (DCT) da Universidade Federal de Mato Grosso do Sul (UFMS) foi criado no mês de outubro do ano 1992, como resultado de uma subdivisão do então Departamento de Matemática da UFMS.",Quando o DCT da UFMS foi criado?
802,396,Departamento de Computação e Estatística,HISTORIA_DA_FACOM,"A área de Ciência da Computação na UFMS teve seu ponto de partida em 1987, com a implantação do Curso de Bacharelado em Ciência da Computação, no então Departamento de Matemática da UFMS. Os pioneiros dessa implantação foram os Professores Edson Norberto Cáceres e Sergio Roberto de Freitas. Com a implantação do curso, mais professores da área foram contratados e, com o crescimento do grupo, o Departamento de Computação e Estatística (DCT) da Universidade Federal de Mato Grosso do Sul (UFMS) foi criado no mês de outubro do ano 1992, como resultado de uma subdivisão do então Departamento de Matemática da UFMS.",O que foi criado com a subdivisão do Departamento de Matemática da UFMS?
803,3,1996,HISTORIA_DA_FACOM,"Em 1996 o Curso noturno de Bacharelado em Análise de Sistemas foi implantado, com o intuito de prover mais uma possibilidade de formação aos ingressantes, priorizando as atividades fins da Informática, principalmente na área de desenvolvimentos de sistemas aplicativos. Com o crescimento ainda maior da área de Computação na UFMS, o curso de Mestrado em Ciência da Computação foi implantado em 1999, solidificando de vez a área no âmbito da UFMS.",Quando foi criado o curso de Análise de Sistemas?
804,95,prover mais uma possibilidade de formação aos ingressantes,HISTORIA_DA_FACOM,"Em 1996 o Curso noturno de Bacharelado em Análise de Sistemas foi implantado, com o intuito de prover mais uma possibilidade de formação aos ingressantes, priorizando as atividades fins da Informática, principalmente na área de desenvolvimentos de sistemas aplicativos. Com o crescimento ainda maior da área de Computação na UFMS, o curso de Mestrado em Ciência da Computação foi implantado em 1999, solidificando de vez a área no âmbito da UFMS.",Com qual intuito foi criado o curso de Análise de Sistemas?
805,167,as atividades fins da Informática,HISTORIA_DA_FACOM,"Em 1996 o Curso noturno de Bacharelado em Análise de Sistemas foi implantado, com o intuito de prover mais uma possibilidade de formação aos ingressantes, priorizando as atividades fins da Informática, principalmente na área de desenvolvimentos de sistemas aplicativos. Com o crescimento ainda maior da área de Computação na UFMS, o curso de Mestrado em Ciência da Computação foi implantado em 1999, solidificando de vez a área no âmbito da UFMS.",Qual a prioridade do curso de Análise de Sistemas?
806,394,1999,HISTORIA_DA_FACOM,"Em 1996 o Curso noturno de Bacharelado em Análise de Sistemas foi implantado, com o intuito de prover mais uma possibilidade de formação aos ingressantes, priorizando as atividades fins da Informática, principalmente na área de desenvolvimentos de sistemas aplicativos. Com o crescimento ainda maior da área de Computação na UFMS, o curso de Mestrado em Ciência da Computação foi implantado em 1999, solidificando de vez a área no âmbito da UFMS.",Quando a área de computação foi solidificada na UFMS?
807,317,Capes,HISTORIA_DA_FACOM,"Em 2009 a Faculdade de Computação (FACOM) foi implantada, com a criação de dois novos cursos para funcionamento já em 2010: Tecnologia em Análise e Desenvolvimento Sistemas e Tecnologia em Redes de Computadores. Também em 2009, o Doutorado em Ciência da Computação da UFMS, em associação com a UFG, foi aprovado pela Capes e com início em Agosto/2010. Em 2011 a Facom recebe a primeira turma do Curso de Bacharelado em Engenharia de Computação e em 2015 a primeira turma do Curso de Bacharelado em Engenharia de Software, ampliando ainda mais o leque de opções para a comunidade, totalizando 400 vagas anuais para a graduação, sendo 210 em cursos noturnos.",Quem aprovou a criação do Doutorado em Ciência da Computação da UFMS?
808,355,2011,HISTORIA_DA_FACOM,"Em 2009 a Faculdade de Computação (FACOM) foi implantada, com a criação de dois novos cursos para funcionamento já em 2010: Tecnologia em Análise e Desenvolvimento Sistemas e Tecnologia em Redes de Computadores. Também em 2009, o Doutorado em Ciência da Computação da UFMS, em associação com a UFG, foi aprovado pela Capes e com início em Agosto/2010. Em 2011 a Facom recebe a primeira turma do Curso de Bacharelado em Engenharia de Computação e em 2015 a primeira turma do Curso de Bacharelado em Engenharia de Software, ampliando ainda mais o leque de opções para a comunidade, totalizando 400 vagas anuais para a graduação, sendo 210 em cursos noturnos.",Quando a primeira turma de Engenharia da Computação entrou?
809,592,400,HISTORIA_DA_FACOM,"Em 2009 a Faculdade de Computação (FACOM) foi implantada, com a criação de dois novos cursos para funcionamento já em 2010: Tecnologia em Análise e Desenvolvimento Sistemas e Tecnologia em Redes de Computadores. Também em 2009, o Doutorado em Ciência da Computação da UFMS, em associação com a UFG, foi aprovado pela Capes e com início em Agosto/2010. Em 2011 a Facom recebe a primeira turma do Curso de Bacharelado em Engenharia de Computação e em 2015 a primeira turma do Curso de Bacharelado em Engenharia de Software, ampliando ainda mais o leque de opções para a comunidade, totalizando 400 vagas anuais para a graduação, sendo 210 em cursos noturnos.",Há quantas vagas anualmente para cursos de graduação na Facom?
810,247,Tecnologias Computacionais para Agricultura e Pecuária de Precisão,HISTORIA_DA_FACOM,"Atenta à necessidade regional de formação de recursos humanos na área de computação aplicada, visando primordialmente o desenvolvimento e inovação tecnológica, a Facom implanta em 2012 o Mestrado Profissional em Computação Aplicada, com ênfase em Tecnologias Computacionais para Agricultura e Pecuária de Precisão. Esse curso tem parceria com a Embrapa Gado de Corte, com quem a Facom mantém projetos colaborativos desde 2001.",Qual a ênfase do mestrado profissional em computação aplicada?
811,345,Embrapa Gado de Corte,HISTORIA_DA_FACOM,"Atenta à necessidade regional de formação de recursos humanos na área de computação aplicada, visando primordialmente o desenvolvimento e inovação tecnológica, a Facom implanta em 2012 o Mestrado Profissional em Computação Aplicada, com ênfase em Tecnologias Computacionais para Agricultura e Pecuária de Precisão. Esse curso tem parceria com a Embrapa Gado de Corte, com quem a Facom mantém projetos colaborativos desde 2001.",Com quem a Facom possui parceria para atender à necessidade regional de formação de recursos humanos na área de computação aplicada?
812,78,para prestar serviços que englobam desde treinamento em softwares aplicativos a consultoria nas áreas de Computação,HISTORIA_DA_FACOM,"A FACOM também mantém parceria com diversas empresas sediadas em Campo Grande para prestar serviços que englobam desde treinamento em softwares aplicativos a consultoria nas áreas de Computação. O Ponto de Presença (POP) da Rede Nacional de Pesquisa (RNP) em Mato Grosso do Sul (MS) é administrado pela FACOM e sediado no Núcleo de Informática (NIN) da UFMS. Além disso, a Redecomep, uma iniciativa do Ministério da Ciência e Tecnologia e Inovação (MCTI), coordenada pela RNP, que tem como objetivo implementar redes de alta velocidade nas regiões metropolitanas do país servidas pelos Pontos de Presença da RNP, também é coordenada pela Facom, no âmbito de Campo Grande.",Por que a FACOM mantém parceria com diversas empresas?
813,303,FACOM,HISTORIA_DA_FACOM,"A FACOM também mantém parceria com diversas empresas sediadas em Campo Grande para prestar serviços que englobam desde treinamento em softwares aplicativos a consultoria nas áreas de Computação. O Ponto de Presença (POP) da Rede Nacional de Pesquisa (RNP) em Mato Grosso do Sul (MS) é administrado pela FACOM e sediado no Núcleo de Informática (NIN) da UFMS. Além disso, a Redecomep, uma iniciativa do Ministério da Ciência e Tecnologia e Inovação (MCTI), coordenada pela RNP, que tem como objetivo implementar redes de alta velocidade nas regiões metropolitanas do país servidas pelos Pontos de Presença da RNP, também é coordenada pela Facom, no âmbito de Campo Grande.",Por quem é administrado o POP da RNP em Mato Grosso do Sul?
